# instrument NDL485-3084108474
# measurement 000100
# version 3.3.5, Helioscale-RSP-0-1.install
#
# configuration=Site
# siteName="SN1162 - Vietnam VNCEH"
# siteLatitude=12.7534,North
# siteLongitude=107.8761,East
# siteElevation=290
# siteInfo=SystemNumber,A017042
# siteInfo=DataLogger,"Wilmers Messtechnik GmbH, 0141, blueberry COMPACT, sn1162"
# timezone=UTC
#
# configuration=Measurement
# storeperiod=day
# highresarchive=yes
# highresfilelength=3600
# pollperiod=1
# statperiod=60
# compact_DIN1func="vWind10m (m/s)",FREQ_TTL,0.25,0.2,zerooff
# compact_AIN1func="uDR02 (V)",VOLTAGE,1,0
# compact_AIN2func="uIset1 (V)",VOLTAGE,1,0
# compact_AIN3func="uIset2 (V)",VOLTAGE,1,0
# compact_AIN4func="uIset3 (V)",VOLTAGE,1,0
# compact_AIN6func="DirWind (°)",DIR,1,0
# function="DniDR02 (W/m2)",{mean,sigma,max,min},"uDR02 / 0.00001221"
# function="DhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * c1"
# function="GhiSR30 (W/m2)",{mean,sigma,max,min},"0.01 * d1"
# function="GhiIset1 (W/m2)",{mean,sigma,max,min},"uIset1 / 0.000029660"
# function="GhiIset2 (W/m2)",{mean,sigma,max,min},"uIset2 / 0.000029517"
# function="GhiIset3 (W/m2)",{mean,sigma,max,min},"uIset3 / 0.000032023"
# function="TempSR30Dhi (°C)",mean,"0.01 * e1"
# function="TempSR30Ghi (°C)",mean,"0.01 * f1"
# function="TempIset1 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b2/b4)))^0.5) / (-0.0001155)"
# function="TempIset3 (°C)",mean,"(-0.39083 + (0.39083^2 + 0.000231 * (100 - 100*(b3/b5)))^0.5) / (-0.0001155)"
# function="TempLogger (°C)",{mean,max,min},TINT1
# function="TempAir (°C)",{mean,max,min},g1
# function="HumAir (%RH)",{mean,max,min},g3
# function="pBaro (hPa)",{mean,max,min},PAIR1
# function="uSupply (V)",{mean,max,min},POWER1
# function="iSupply (A)",{mean,max,min},POWER4
# function="PowSupply (W)",{mean,max,min},"0.1 * round (10* uSupply * iSupply)"
# function="uBat1 (V)",{mean,max,min},POWER2
# function="uBat2 (V)",{mean,max,min},POWER3
# function="Service (1=SwitchPressed)",max,"!b1"
# function="SolarElevation (°)",mean,"180*h1/3.1415926"
# function="DOUT1 (1 = DR02 Heater ON)",mean,"(SolarElevation > 0) * (SolarElevation < 10) * ((uBat1+uBat2)>24)"
# function="CalGhiRef (W/m2)",{mean,sigma,max,min},"0.01 * i1"
# function="CalDniRef (W/m2)",{mean,sigma,max,min},"VOLTAGE6 / 0.00001226"
# function="DOUT2 (1 = DniRef Heater ON)",mean,DOUT1
# pollbaudrate=19200
# pollchardelay=0
# pollteledelay=50
# polltimeout=0.5
# pollretry=0
# poll="#99d10s5s11i2i4\r",,,crc2
# poll="modbusrtu:1,4,2,2,lE",,"parity=even"
# poll="modbusrtu:2,4,2,2,lE",,"parity=even"
# poll="modbusrtu:1,4,6,1,i",,"parity=even"
# poll="modbusrtu:2,4,6,1,i",,"parity=even"
# poll="modbusrtu:247,4,25,6,f",,"parity=even"
# poll=current-solarposition
# poll="modbusrtu:3,4,2,2,lE",,"parity=even"

"date","time","period","vWind10m (m/s)_mean","vWind10m (m/s)_sigma","vWind10m (m/s)_max","vWind10m (m/s)_min","uDR02 (V)_mean","uDR02 (V)_sigma","uDR02 (V)_max","uDR02 (V)_min","uIset1 (V)_mean","uIset1 (V)_sigma","uIset1 (V)_max","uIset1 (V)_min","uIset2 (V)_mean","uIset2 (V)_sigma","uIset2 (V)_max","uIset2 (V)_min","uIset3 (V)_mean","uIset3 (V)_sigma","uIset3 (V)_max","uIset3 (V)_min","DirWind (°)_mean360","DirWind (°)_sigma","DniDR02 (W/m2)_mean","DniDR02 (W/m2)_sigma","DniDR02 (W/m2)_max","DniDR02 (W/m2)_min","DhiSR30 (W/m2)_mean","DhiSR30 (W/m2)_sigma","DhiSR30 (W/m2)_max","DhiSR30 (W/m2)_min","GhiSR30 (W/m2)_mean","GhiSR30 (W/m2)_sigma","GhiSR30 (W/m2)_max","GhiSR30 (W/m2)_min","GhiIset1 (W/m2)_mean","GhiIset1 (W/m2)_sigma","GhiIset1 (W/m2)_max","GhiIset1 (W/m2)_min","GhiIset2 (W/m2)_mean","GhiIset2 (W/m2)_sigma","GhiIset2 (W/m2)_max","GhiIset2 (W/m2)_min","GhiIset3 (W/m2)_mean","GhiIset3 (W/m2)_sigma","GhiIset3 (W/m2)_max","GhiIset3 (W/m2)_min","TempSR30Dhi (°C)_mean","TempSR30Ghi (°C)_mean","TempIset1 (°C)_mean","TempIset3 (°C)_mean","TempLogger (°C)_mean","TempLogger (°C)_max","TempLogger (°C)_min","TempAir (°C)_mean","TempAir (°C)_max","TempAir (°C)_min","HumAir (%RH)_mean","HumAir (%RH)_max","HumAir (%RH)_min","pBaro (hPa)_mean","pBaro (hPa)_max","pBaro (hPa)_min","uSupply (V)_mean","uSupply (V)_max","uSupply (V)_min","iSupply (A)_mean","iSupply (A)_max","iSupply (A)_min","PowSupply (W)_mean","PowSupply (W)_max","PowSupply (W)_min","uBat1 (V)_mean","uBat1 (V)_max","uBat1 (V)_min","uBat2 (V)_mean","uBat2 (V)_max","uBat2 (V)_min","Service (1=SwitchPressed)_max","SolarElevation (°)_mean","DOUT1 (1 = DR02 Heater ON)_mean","CalGhiRef (W/m2)_mean","CalGhiRef (W/m2)_sigma","CalGhiRef (W/m2)_max","CalGhiRef (W/m2)_min","CalDniRef (W/m2)_mean","CalDniRef (W/m2)_sigma","CalDniRef (W/m2)_max","CalDniRef (W/m2)_min","DOUT2 (1 = DniRef Heater ON)_mean"
2018-10-19,02:44:00,60,2.40733,0.756084,3.6975,0.945,1.9e-05,7e-06,3e-05,0,0.0100513,0.000168992,0.01033,0.00976,0.010078,0.000144139,0.01032,0.00987,0.0109103,0.000148896,0.01116,0.01069,nan,nan,1.5561,0.5733,2.457,0,342.948,3.39732,348.8,339.48,348.541,2.8676,353.09,345.68,338.885,5.69771,348.281,329.063,341.43,4.88322,349.629,334.384,340.703,4.64974,348.5,333.823,39.0173,38.8603,43.2568,42.9098,38.003,38.02,37.99,29.2813,29.2927,29.2705,69.3764,70.0834,68.9855,981.394,981.47,981.34,26.3053,26.378,26.244,0.305201,0.35604,0.25407,8.03,9.4,6.7,14.2011,14.23,14.137,14.2611,14.28,14.221,0,-28.7491,0,nan,nan,nan,nan,0.135943,0.560509,1.63132,-0.815661,0
2018-10-19,02:45:00,60,1.6735,0.575476,2.7725,0.8625,2e-05,8.56349e-06,3e-05,0,0.009862,8.97552e-05,0.01006,0.00971,0.00988233,8.83434e-05,0.01003,0.00972,0.0106963,8.75398e-05,0.01082,0.01054,nan,nan,1.638,0.701349,2.457,0,338.809,2.06653,341.56,336.17,344.942,1.89372,347.52,342.41,332.502,3.02613,339.177,327.377,334.802,2.99286,339.804,329.302,334.02,2.73365,337.882,329.138,38.947,38.793,43.0253,42.6709,37.9903,38,37.98,29.2741,29.2864,29.2644,69.6609,69.9994,69.3723,981.354,981.4,981.31,26.2772,26.336,26.218,0.313525,0.35868,0.25231,8.24333,9.4,6.6,14.2081,14.23,14.154,14.2637,14.289,14.23,0,-28.6103,0,nan,nan,nan,nan,0.0543774,0.554543,0.815661,-0.815661,0
2018-10-19,02:46:00,60,1.5275,0.449527,2.63,0.9775,0.000151667,0.000249253,0.00096,1e-05,0.0108927,0.000990195,0.01322,0.00978,0.010905,0.000947082,0.01316,0.0098,0.0118117,0.000987404,0.01408,0.01064,nan,nan,12.4215,20.4139,78.6241,0.819001,362.768,14.994,379.87,338.21,378.657,27.5139,438.98,344.7,367.251,33.3848,445.718,329.737,369.448,32.0859,445.845,332.012,368.849,30.8342,439.684,332.261,38.9607,38.7953,42.9173,42.6096,37.9883,38,37.98,29.2808,29.2957,29.2488,69.6347,70.0405,69.069,981.319,981.37,981.27,26.3551,26.496,26.218,0.305377,0.35516,0.24879,8.04333,9.3,6.6,14.1977,14.238,14.137,14.2627,14.297,14.23,0,-28.4732,0,nan,nan,nan,nan,10.8483,18.9193,65.2529,-0.815661,0
2018-10-19,02:47:00,60,2.80175,0.76951,4.1075,1.595,0.000702667,0.00049002,0.00232,0.00012,0.0140827,0.00200334,0.0202,0.01164,0.0140963,0.00202698,0.02032,0.01167,0.015263,0.00221943,0.02194,0.01266,nan,nan,57.5484,40.1326,190.008,9.82801,419.591,26.8876,463.32,380.63,479.583,61.584,616.7,403.9,474.803,67.5435,681.052,392.448,477.567,68.6716,688.417,395.365,476.626,69.3073,685.133,395.341,38.9933,38.8327,43.0593,42.7763,37.9747,37.99,37.97,29.305,29.3108,29.2961,69.623,70.2704,69.1328,981.299,981.34,981.25,26.6198,27.061,26.353,0.310769,0.3578,0.25143,8.27667,9.5,6.7,14.2013,14.238,14.137,14.2614,14.28,14.23,0,-28.3386,0,nan,nan,nan,nan,57.9391,47.5755,245.514,6.52529,0
2018-10-19,02:48:00,60,3.55058,0.382387,4.255,2.33,0.00542633,0.00209824,0.00743,0.00145,0.026608,0.00488896,0.03107,0.01732,0.026569,0.00483054,0.03098,0.01703,0.028647,0.00515392,0.03338,0.01828,nan,nan,444.417,171.847,608.518,118.755,488.071,10.1611,500.56,465.97,868.869,145.767,1007.38,576.4,897.101,164.834,1047.54,583.951,900.125,163.652,1049.56,576.956,894.576,160.944,1042.38,570.84,39.0307,38.8903,44.4983,44.1136,37.9633,37.97,37.96,29.3117,29.3342,29.2996,69.842,70.5174,69.221,981.279,981.34,981.21,27.5556,27.996,26.985,0.30145,0.56791,0.13626,8.31667,15.8,3.7,14.2,14.23,14.145,14.2608,14.28,14.23,0,-28.1963,0,nan,nan,nan,nan,438.853,171.106,601.958,121.533,0
2018-10-19,02:49:00,60,2.67678,0.696384,3.9075,1.565,0.00464373,0.00133942,0.00651,0.00174,0.0254469,0.00284687,0.02929,0.01863,0.0254003,0.00277623,0.02914,0.01866,0.0274263,0.00296429,0.03141,0.02013,nan,nan,380.322,109.699,533.17,142.506,496.559,6.24966,504.83,484.64,830.954,83.6914,943.35,626.95,857.955,95.9835,987.525,628.119,860.533,94.0553,987.228,632.178,856.455,92.5676,980.858,628.611,39.0573,39.0039,46.2981,45.7929,37.9878,38.02,37.97,29.3787,29.449,29.3362,70.1972,71.4552,68.5862,981.242,981.29,981.19,27.5652,27.895,27.263,0.302045,0.37978,0.18462,8.33051,10.5,5.1,14.2019,14.238,14.145,14.2566,14.272,14.23,0,-28.0586,0,nan,nan,nan,nan,381.508,104.057,524.47,132.137,0
2018-10-19,02:50:00,59,3.10975,1.3372,5.92,1.0775,0.005916,0.000893695,0.00695,0.00298,0.0267287,0.00330722,0.02959,0.01348,0.0272047,0.00205002,0.02977,0.0209,0.0293787,0.00214675,0.03202,0.02249,nan,nan,484.521,73.194,569.206,244.062,473.908,5.47062,483.14,462.54,885.763,61.2868,956.97,688.79,901.169,111.504,997.64,454.484,921.661,69.4522,1008.57,708.067,917.424,67.0378,999.906,702.308,39.1027,39.107,47.7453,47.3536,38.072,38.13,38.02,29.5424,29.6472,29.4548,68.4256,69.3814,67.8676,981.195,981.23,981.15,27.6329,27.92,27.263,0.313641,0.42022,0.18198,8.67333,11.7,5,14.2106,14.238,14.154,14.2552,14.28,14.221,1,-27.9232,0,nan,nan,nan,nan,477.732,71.4884,565.253,251.223,0
2018-10-19,02:51:00,59,2.99458,0.503836,4.1725,2.175,0.00542933,0.00121114,0.00698,0.00274,0.0198573,0.00484675,0.02623,0.00501,0.02545,0.00292006,0.02982,0.01933,0.027579,0.00296171,0.03208,0.02144,nan,nan,444.663,99.1929,571.663,224.406,460.765,1.04459,462.17,457.8,842.329,81.5681,960.75,671.94,669.499,163.41,884.356,168.914,862.215,98.9283,1010.27,654.877,861.225,92.4869,1001.78,669.519,39.1703,39.2703,48.8714,48.608,38.197,38.26,38.13,29.793,29.9255,29.6555,68.1714,69.3424,67.6552,981.188,981.27,981.11,27.5573,27.903,27.128,0.320323,0.51956,0.17143,8.82667,14.3,4.7,14.2039,14.23,14.154,14.2563,14.28,14.221,0,-27.7894,0,nan,nan,nan,nan,432.79,98.4276,575.041,222.675,0
2018-10-19,02:52:00,59,2.82983,0.266599,3.3775,2.37,0.00594767,0.00093772,0.00713,0.00336,0.0254777,0.00220403,0.02884,0.02021,0.0270967,0.0023669,0.0308,0.02153,0.0291623,0.00255019,0.03318,0.02281,nan,nan,487.114,76.7996,583.948,275.184,457.083,5.05774,462.75,448.76,879.994,63.3986,973.71,703.26,858.991,74.3098,972.353,681.389,918.002,80.1876,1043.47,729.41,910.668,79.6363,1036.13,712.301,39.2247,39.408,50.1666,49.5222,38.315,38.37,38.26,30.0208,30.0828,29.9333,67.218,67.6279,66.4683,981.162,981.2,981.11,27.5801,27.878,27.196,0.303971,0.50901,0.18637,8.38333,14,5.1,14.2022,14.23,14.154,14.2564,14.272,14.23,0,-27.6445,0,nan,nan,nan,nan,485.943,82.1703,604.405,278.956,0
2018-10-19,02:53:00,59,2.92942,0.380069,3.75,2.1525,0.00327833,0.000962473,0.00598,0.00156,0.0189043,0.00232305,0.02444,0.01425,0.0203137,0.00231135,0.02609,0.01573,0.021917,0.00239075,0.02833,0.01725,nan,nan,268.496,78.8265,489.762,127.764,447.029,1.92225,450.14,443.55,678.267,62.5101,870.94,568.21,637.368,78.3228,824.005,480.445,688.202,78.3058,883.897,532.913,684.414,74.6573,884.677,538.675,39.2667,39.4927,50.3883,49.9769,38.4207,38.47,38.37,30.0792,30.0962,30.04,67.0317,67.9664,66.2822,981.17,981.2,981.11,27.3205,27.676,27.095,0.322579,0.42198,0.24176,8.82333,11.7,6.6,14.2002,14.23,14.145,14.2558,14.28,14.221,0,-27.5056,0,nan,nan,nan,nan,258.782,78.9799,470.636,112.561,0
2018-10-19,02:54:00,59,3.52633,0.639215,4.7025,2.3875,0.002402,0.00114434,0.00402,0.00014,0.017335,0.00263221,0.02073,0.01207,0.0183883,0.00275439,0.02212,0.01291,0.0197637,0.00295021,0.02391,0.01392,nan,nan,196.724,93.721,329.238,11.466,437.54,5.76699,444.72,426.25,611.193,83.6787,729.13,446.33,584.457,88.746,698.921,406.945,622.974,93.3153,749.399,437.375,617.171,92.1278,746.651,434.688,39.2923,39.5063,50.0965,49.8155,38.4977,38.52,38.46,29.9578,30.0354,29.8625,67.3121,68.1087,66.63,981.151,981.2,981.11,27.1841,27.49,26.791,0.314696,0.39473,0.16088,8.56,10.8,4.4,14.2075,14.238,14.145,14.2544,14.28,14.221,0,-27.3696,0,nan,nan,nan,nan,191.707,90.4789,318.108,11.4192,0
2018-10-19,02:55:00,59,3.37817,0.93193,5.835,2.2,0.00170633,0.000207453,0.00229,0.00139,0.015712,0.00047873,0.017,0.01495,0.016692,0.000500456,0.01801,0.01589,0.017972,0.000529543,0.01936,0.01713,nan,nan,139.749,16.9904,187.551,113.841,434.299,2.30494,438.93,431.98,559.98,14.8183,592.28,536,529.737,16.1407,573.163,504.046,565.505,16.9548,610.157,538.334,561.222,16.5363,604.565,534.928,39.272,39.494,49.5789,49.3323,38.5363,38.55,38.52,29.8251,29.8572,29.7893,67.0061,67.3935,66.186,981.108,981.18,981.06,27.037,27.196,26.926,0.306112,0.35429,0.25143,8.28333,9.6,6.8,14.2078,14.23,14.137,14.2542,14.28,14.221,0,-27.2256,0,nan,nan,nan,nan,133.714,16.5306,176.183,107.667,0
2018-10-19,02:56:00,59,5.17787,0.998975,6.8275,2.525,0.00128557,0.000247886,0.00171,0.00094,0.014737,0.000529464,0.01567,0.01403,0.0156602,0.000562006,0.01665,0.01492,0.0168793,0.000597451,0.01792,0.01609,nan,nan,105.289,20.3018,140.049,76.9861,432.679,1.61186,435.66,430.88,530.022,16.2197,559.13,508.86,496.866,17.8511,528.321,473.028,530.547,19.0401,564.082,505.471,527.101,18.657,559.598,502.451,39.2389,39.4525,48.7736,48.503,38.5575,38.57,38.54,29.7437,29.7878,29.6899,65.9509,66.3734,65.2125,981.061,981.11,981,26.9148,27.078,26.766,0.328734,0.43868,0.2444,8.8377,11.7,6.6,14.1974,14.23,14.145,14.2576,14.28,14.221,0,-27.0843,0,458.994,148.926,511.54,0,100.433,20.5964,135.4,72.5938,0
2018-10-19,02:57:00,60,3.09575,0.812394,5.415,1.885,0.00114483,0.000108835,0.0013,0.00095,0.0145153,0.000236675,0.01482,0.01409,0.0154248,0.00024741,0.01575,0.01498,0.016637,0.000265558,0.01698,0.01616,nan,nan,93.7619,8.91353,106.47,77.8051,435.041,0.710364,435.79,433.18,524.12,7.0082,533.41,511.41,489.391,7.97954,499.663,475.051,522.575,8.38202,533.591,507.504,519.533,8.29281,530.244,504.637,39.0842,39.2782,48.1319,47.7625,38.5763,38.61,38.56,29.6507,29.6904,29.6345,67.0558,67.6004,65.8869,981.041,981.1,980.99,26.8139,26.901,26.732,0.397671,0.44396,0.33407,10.6667,11.9,9,14.1903,14.221,14.154,14.261,14.289,14.221,0,-26.9401,0,520.74,6.82654,529.67,508.16,90.6607,8.55968,101.142,75.8564,0
2018-10-19,02:58:00,60,3.11058,0.609298,4.825,2.1175,0.000923167,0.000165514,0.00122,0.00068,0.0139525,0.000382386,0.01463,0.01342,0.0148282,0.000397968,0.01555,0.01427,0.0159883,0.000425551,0.01676,0.01539,nan,nan,75.6075,13.5556,99.9181,55.6921,429.841,1.83196,433.06,427.09,503.149,12.3249,525.53,486.12,470.415,12.8923,493.257,452.461,502.36,13.4827,526.815,483.45,499.277,13.289,523.374,480.592,38.9288,39.13,47.7845,47.3659,38.6543,38.71,38.6,29.6591,29.6726,29.6365,67.8772,68.4996,67.343,981.007,981.06,980.94,26.7575,26.875,26.64,0.402023,0.44132,0.33143,10.7533,11.8,8.9,14.1815,14.213,14.12,14.2593,14.28,14.213,0,-26.8003,0,500.02,12.0933,521.37,483.17,72.1316,13.4953,95.4323,52.2023,0
2018-10-19,02:59:00,60,2.73696,0.649328,4.8575,1.8625,0.00156883,0.000361815,0.00224,0.00107,0.0154132,0.000829758,0.01697,0.01426,0.0163455,0.000863743,0.01795,0.01517,0.0176167,0.000920461,0.01935,0.01637,nan,nan,128.487,29.6327,183.456,87.6331,428.192,1.29251,429.89,425.02,547.703,25.7108,596.21,513.68,519.662,27.9757,572.151,480.782,553.766,29.2624,608.124,513.941,550.125,28.7437,604.253,511.195,38.8887,39.0833,47.5899,47.1857,38.7687,38.82,38.71,29.671,29.6921,29.6482,67.8013,68.4639,67.1136,980.965,981.01,980.89,26.8773,27.086,25.949,0.40047,0.45011,0.33407,10.7667,11.9,9,14.1878,14.213,14.12,14.2553,14.28,14.221,0,-26.6583,0,545.283,25.7482,593.77,510.66,125.326,29.3074,180.261,85.6444,0
2018-10-19,03:00:00,60,2.76217,0.44543,3.96,1.9725,0.00139433,0.000557845,0.00275,0.0004,0.014634,0.0013525,0.01764,0.01197,0.0155043,0.00142037,0.01864,0.0127,0.0166942,0.00153303,0.02011,0.01362,nan,nan,114.196,45.6875,225.225,32.76,414.512,6.04649,424.47,401.45,516.547,44.6839,613.56,426.74,493.392,45.6002,594.74,403.574,525.268,48.1203,631.5,430.261,521.318,47.8729,627.986,425.319,38.8917,39.0812,47.4144,47.0904,38.8653,38.9,38.82,29.6928,29.7029,29.6707,68.2447,69.2247,67.4214,980.937,981,980.86,26.8455,27.069,26.623,0.397845,0.44571,0.33407,10.6817,11.9,9,14.1883,14.213,14.145,14.2603,14.28,14.247,0,-26.5204,0,513.485,45.4149,611.25,424.72,109.244,46.2779,219.413,25.2855,0
2018-10-19,03:01:00,60,3.73692,0.62544,4.9275,2.5825,0.000663333,0.000185442,0.00114,0.00027,0.0132257,0.000681497,0.01465,0.01177,0.0140608,0.000713945,0.01557,0.01251,0.0151728,0.000766342,0.0168,0.01348,nan,nan,54.3271,15.1878,93.3661,22.113,419.932,12.4989,431.92,398.9,475.467,22.7924,522.16,425.34,445.909,22.9769,493.931,396.831,476.364,24.1876,527.493,423.824,473.81,23.931,524.623,420.947,38.8665,39.0523,46.9555,46.7191,38.9268,38.95,38.89,29.6766,29.6858,29.6682,68.3969,69.3218,67.4069,980.926,980.97,980.88,26.7206,26.943,26.589,0.406785,0.44659,0.33495,10.88,11.9,9,14.1891,14.213,14.145,14.2577,14.28,14.221,0,-26.3829,0,474.265,22.3266,521.35,423.72,54.7852,15.3047,96.248,22.8385,0
2018-10-19,03:02:00,60,2.59733,0.39264,3.61,1.79,0.00256949,0.000596013,0.00341,0.00121,0.0174941,0.00114932,0.01927,0.01483,0.0185,0.00118677,0.02034,0.01575,0.0199273,0.0012643,0.02192,0.01699,nan,nan,210.441,48.8135,279.279,99.0991,419.14,5.3883,428.3,409.58,611.14,34.6352,666.96,528.12,589.82,38.7498,649.697,500,626.757,40.2064,689.094,533.591,622.28,39.481,684.508,530.556,38.8281,39.0049,47.2109,46.8067,38.9747,39,38.95,29.7061,29.7407,29.678,67.7299,68.7041,67.0208,980.897,980.97,980.83,27.1169,27.322,26.833,0.398584,0.44308,0.32791,10.8119,12,8.9,14.1904,14.213,14.129,14.259,14.28,14.221,0,-26.2352,0,609.897,33.667,664.15,528.16,209.251,46.0226,274.062,102.773,0
2018-10-19,03:03:00,59,3.87406,0.814463,5.53,2.5125,0.00331721,0.000856748,0.00504,0.00212,0.0182603,0.00189477,0.02175,0.01499,0.0192682,0.00200509,0.023,0.01587,0.0207197,0.00216369,0.02478,0.01693,nan,nan,271.68,70.1676,412.776,173.628,389.092,14.3088,408.78,356.88,627.014,64.426,742.21,468.24,615.655,63.8829,733.311,505.394,652.783,67.93,779.212,537.656,647.025,67.5669,773.819,528.683,38.8021,38.9943,48.0608,47.2891,39.0064,39.03,38.99,29.7538,29.7854,29.7312,68.286,68.8774,67.6575,980.862,980.92,980.81,27.2043,27.457,26.934,0.398284,0.54242,0.2189,10.8213,14.8,6,14.1954,14.221,14.12,14.2598,14.289,14.23,0,-26.0946,0,623.398,67.2892,741.56,453.86,266.922,70.3971,406.199,168.842,0
2018-10-19,03:04:00,60,2.30888,0.529075,4.5325,1.715,0.00022,0.000468889,0.00199,1e-05,0.00965767,0.00119881,0.01356,0.00901,0.0102742,0.00118703,0.01398,0.00963,0.0110413,0.0012325,0.01498,0.01036,nan,nan,18.018,38.402,162.981,0.819001,328.346,9.05475,354.77,319.51,346.526,34.091,469.26,328.28,325.612,40.4185,457.181,303.776,348.076,40.2151,473.625,326.253,344.794,38.4879,467.789,323.517,38.8115,39.0142,47.4909,46.9017,39.0592,39.08,39.03,29.8044,29.8206,29.7668,67.2956,67.8138,66.8843,980.855,980.91,980.81,26.4458,26.875,26.269,0.415736,0.45275,0.34022,10.9833,11.9,9,14.1858,14.213,14.129,14.2631,14.28,14.221,0,-25.9513,0,343.914,30.87,451.84,327.26,15.4432,32.3999,119.086,0.815661,0
2018-10-19,03:05:00,60,2.35071,0.673869,4.5125,1.8025,0.00118433,0.00197044,0.00721,2e-05,0.0133158,0.00499521,0.02728,0.0093,0.0141323,0.00520596,0.02881,0.00995,0.0152093,0.00556134,0.03108,0.01073,nan,nan,96.997,161.38,590.5,1.638,375.887,22.4625,405.75,331.48,465.77,152.774,912.85,339.7,448.949,168.416,919.757,313.554,478.786,176.371,976.048,337.094,474.95,173.667,970.552,335.072,38.8275,39.024,47.0224,46.5869,39.1128,39.14,39.08,29.8041,29.8181,29.77,67.1451,67.9937,66.6367,980.867,980.93,980.77,26.6784,27.608,26.311,0.406945,0.53714,0.32264,10.8667,14.8,8.9,14.1897,14.221,14.12,14.2577,14.289,14.221,0,-25.8125,0,466.977,154.212,907.06,339.07,95.8538,160.26,570.147,1.63132,0
2018-10-19,03:06:00,60,2.97212,0.479856,4.105,2.225,0.00029322,0.000390478,0.00192,3e-05,0.0113961,0.000906358,0.01438,0.0106,0.0121388,0.000989213,0.01571,0.01133,0.0131069,0.0011353,0.01742,0.01223,nan,nan,24.0148,31.9801,157.248,2.457,379.698,3.06194,385.87,373.57,408.046,29.0198,523.26,383.5,384.225,30.5583,484.828,357.384,411.248,33.5135,532.236,383.847,409.298,35.4527,543.984,381.913,38.8208,39.0037,46.4319,46.1495,39.1475,39.16,39.13,29.7006,29.7693,29.6365,68.3676,68.6248,68.0851,980.841,980.89,980.78,26.5203,26.85,26.395,0.403383,0.45187,0.3367,10.6949,12,8.9,14.1862,14.213,14.154,14.2574,14.28,14.221,0,-25.6669,0,405.506,25.4426,492.91,382.11,23.7233,33.1926,145.188,2.44698,0
2018-10-19,03:07:00,59,3.69671,0.724036,5.115,2.3775,0.000546,0.00146727,0.00719,2e-05,0.0129105,0.00429618,0.02966,0.01069,0.013788,0.00459179,0.0311,0.01141,0.0149607,0.00509506,0.03343,0.0123,nan,nan,44.7174,120.169,588.862,1.638,408.82,29.9658,473.95,378.79,473.377,160.738,1006.76,387.11,435.283,144.848,1000,360.418,467.121,155.564,1053.63,386.557,467.185,159.106,1043.94,384.099,38.739,38.8933,45.8205,45.6627,39.1628,39.18,39.15,29.5708,29.6338,29.5242,68.3184,68.6937,67.6879,980.826,980.89,980.75,26.6213,27.743,26.404,0.405977,0.44659,0.32615,10.8083,11.9,9,14.1902,14.213,14.12,14.2587,14.289,14.238,0,-25.5276,0,477.059,169.227,1025.91,384.97,53.317,135.453,588.091,0.815661,0
2018-10-19,03:08:00,59,3.4784,0.555925,4.6575,2.56,0.00369443,0.00289721,0.00801,0.00013,0.0219774,0.00672492,0.03234,0.01381,0.0232274,0.00707966,0.03401,0.01468,0.0250244,0.00763371,0.03655,0.01582,nan,nan,302.574,237.282,656.02,10.647,485.432,13.0934,504.69,469.38,753.642,212.454,1077.29,494.21,740.977,226.734,1090.36,465.61,786.915,239.85,1152.22,497.341,781.452,238.383,1141.37,494.02,38.6223,38.7795,46.8755,46.342,39.1723,39.18,39.16,29.4906,29.531,29.4575,68.4172,68.7312,67.9893,980.833,980.87,980.79,27.3397,27.962,26.825,0.3951,0.53714,0.24527,10.8115,14.8,6.7,14.1887,14.221,14.12,14.2622,14.289,14.23,0,-25.3838,0,752.627,210.264,1072.03,491.24,300.257,238.077,650.897,11.4192,0
2018-10-19,03:09:00,60,3.85079,0.739379,6.305,2.635,0.00289583,0.00301677,0.00696,7e-05,0.0182623,0.00748255,0.02859,0.01133,0.0192603,0.00781585,0.03004,0.01205,0.020695,0.00838433,0.03224,0.01302,nan,nan,237.169,247.074,570.025,5.73301,434.506,28.5547,482.51,402.57,634.302,239.889,970.77,416.59,615.723,252.277,963.924,381.996,652.517,264.792,1017.72,408.239,646.254,261.822,1006.78,406.583,38.497,38.6725,48.1769,47.2031,39.187,39.2,39.17,29.4745,29.4934,29.4502,68.8599,69.2296,68.5152,980.805,980.87,980.71,27.1247,27.929,26.572,0.40274,0.45626,0.30593,10.9133,12.2,8.4,14.1909,14.221,14.137,14.2591,14.28,14.23,0,-25.2419,0,626.392,238.858,967.06,413.48,226.4,243.352,553.834,4.89396,0
